loglik_mean,num_edge,n_p,n,p,model
12.591740981703813,348.8,25_50,25,50,glasso
12.6083636357403,325.2,25_50,25,50,glasso
12.620878381795018,298.8,25_50,25,50,glasso
12.630409747066334,280,25_50,25,50,glasso
12.640961067752523,262.4,25_50,25,50,glasso
12.650116198691697,247.8,25_50,25,50,glasso
12.659223232037482,229.8,25_50,25,50,glasso
12.669394413014475,219.4,25_50,25,50,glasso
12.681820661632484,203.4,25_50,25,50,glasso
12.695595552261354,192,25_50,25,50,glasso
12.709949563815101,177.8,25_50,25,50,glasso
12.724014389308843,164.8,25_50,25,50,glasso
12.736256473553018,155.8,25_50,25,50,glasso
12.7476149877733,149,25_50,25,50,glasso
12.75784750587092,140.8,25_50,25,50,glasso
12.767997280197589,133.2,25_50,25,50,glasso
12.77794709376825,125,25_50,25,50,glasso
12.787021069902423,118.4,25_50,25,50,glasso
12.79488264667175,112.6,25_50,25,50,glasso
12.80313676512853,105.8,25_50,25,50,glasso
12.810270354754225,100,25_50,25,50,glasso
12.816863952703036,95.4,25_50,25,50,glasso
12.823062144493644,90.2,25_50,25,50,glasso
12.83037878765618,85.4,25_50,25,50,glasso
12.83786230600591,82.2,25_50,25,50,glasso
12.84410007145195,77.8,25_50,25,50,glasso
12.850631704282868,73.8,25_50,25,50,glasso
12.856019912886927,69.4,25_50,25,50,glasso
12.862151348965785,65.8,25_50,25,50,glasso
12.867804785421496,63,25_50,25,50,glasso
12.873142023966285,60,25_50,25,50,glasso
12.878084215936001,58.4,25_50,25,50,glasso
12.882913949291382,56,25_50,25,50,glasso
12.887682120319297,53.6,25_50,25,50,glasso
12.893242649254525,50.8,25_50,25,50,glasso
12.898945094888123,47.2,25_50,25,50,glasso
12.904422257445415,44.8,25_50,25,50,glasso
12.90947261210796,42.2,25_50,25,50,glasso
12.914338130944937,41,25_50,25,50,glasso
12.919106036140724,39,25_50,25,50,glasso
12.924219209901661,36.8,25_50,25,50,glasso
12.929714637631484,35,25_50,25,50,glasso
12.93541786079977,33.4,25_50,25,50,glasso
12.941276046687866,32.6,25_50,25,50,glasso
12.9474814513286,30.8,25_50,25,50,glasso
12.953990489598917,29.2,25_50,25,50,glasso
12.960581194239769,28.2,25_50,25,50,glasso
12.96725404298409,27,25_50,25,50,glasso
12.973670748226718,25.8,25_50,25,50,glasso
12.980036708090328,24.6,25_50,25,50,glasso
12.986666994511475,23.4,25_50,25,50,glasso
12.99299911539704,21.6,25_50,25,50,glasso
12.998999935652476,20.4,25_50,25,50,glasso
13.00473201894126,20,25_50,25,50,glasso
13.010132195626568,19,25_50,25,50,glasso
13.015655328401886,18.2,25_50,25,50,glasso
13.021104663745737,17.8,25_50,25,50,glasso
13.026523709033444,16.8,25_50,25,50,glasso
13.031922988671003,15.8,25_50,25,50,glasso
13.037259486105665,14.4,25_50,25,50,glasso
13.04233248827681,14,25_50,25,50,glasso
13.047360694687828,13,25_50,25,50,glasso
13.052583926981644,12.4,25_50,25,50,glasso
13.057897993721056,11.6,25_50,25,50,glasso
13.063327481346942,11.2,25_50,25,50,glasso
13.068543950902656,11.2,25_50,25,50,glasso
13.073645206110008,11,25_50,25,50,glasso
13.07867084951122,10.4,25_50,25,50,glasso
13.083583696665457,10.2,25_50,25,50,glasso
13.08835279935059,9.8,25_50,25,50,glasso
13.093011649784014,9.8,25_50,25,50,glasso
13.097604617395096,9.4,25_50,25,50,glasso
13.102221459915048,9.2,25_50,25,50,glasso
13.106789419433087,9,25_50,25,50,glasso
13.111270338496471,8.6,25_50,25,50,glasso
13.115586992178951,8.2,25_50,25,50,glasso
13.120017335805564,7.2,25_50,25,50,glasso
13.124390334493189,6.4,25_50,25,50,glasso
13.128599218540327,6.2,25_50,25,50,glasso
13.132713856497915,6,25_50,25,50,glasso
13.136742235378497,5.8,25_50,25,50,glasso
13.140529793378098,5.4,25_50,25,50,glasso
13.14414488328545,5.4,25_50,25,50,glasso
13.147672148562913,5.2,25_50,25,50,glasso
13.092786533119032,1225,50_50,50,50,glasso
13.143585926209788,1123.2,50_50,50,50,glasso
13.182650150997334,1027,50_50,50,50,glasso
13.209113505483984,930.6,50_50,50,50,glasso
13.223446450470604,848.4,50_50,50,50,glasso
13.234314552817509,775,50_50,50,50,glasso
13.239579811163008,699.4,50_50,50,50,glasso
13.244683794669282,633.8,50_50,50,50,glasso
13.249874973438974,568.6,50_50,50,50,glasso
13.254162056641343,510,50_50,50,50,glasso
13.255389586810505,449.6,50_50,50,50,glasso
13.258229378736575,404.6,50_50,50,50,glasso
13.263522501449325,361.4,50_50,50,50,glasso
13.265698336417014,322.8,50_50,50,50,glasso
13.267899354613133,288.8,50_50,50,50,glasso
13.271044035689876,248.8,50_50,50,50,glasso
13.273869397099805,215.4,50_50,50,50,glasso
13.27715648946702,187.8,50_50,50,50,glasso
13.283039440525355,165.8,50_50,50,50,glasso
13.290507329405745,146.6,50_50,50,50,glasso
13.296571276350347,127.4,50_50,50,50,glasso
13.30180419614916,110.8,50_50,50,50,glasso
13.305293030925629,97,50_50,50,50,glasso
13.308079534281408,82.8,50_50,50,50,glasso
13.309706627028785,71.8,50_50,50,50,glasso
13.311697560083442,64.4,50_50,50,50,glasso
13.31471145642232,56,50_50,50,50,glasso
13.316622913627738,49,50_50,50,50,glasso
13.317473655010703,43,50_50,50,50,glasso
13.31778352791672,37.2,50_50,50,50,glasso
13.317524015885928,32.8,50_50,50,50,glasso
13.31653154957478,29.4,50_50,50,50,glasso
13.314231878351094,26.4,50_50,50,50,glasso
13.311002640998725,22.6,50_50,50,50,glasso
13.308117563281998,19.4,50_50,50,50,glasso
13.305775191983514,18,50_50,50,50,glasso
13.303637425434399,16.2,50_50,50,50,glasso
13.301380864497693,14.2,50_50,50,50,glasso
13.299289379606565,12.2,50_50,50,50,glasso
13.297356797005055,11,50_50,50,50,glasso
13.29542676806179,9.2,50_50,50,50,glasso
13.293087197951438,8.2,50_50,50,50,glasso
13.29059296307781,7,50_50,50,50,glasso
13.287841125349484,6.6,50_50,50,50,glasso
13.284766088413566,6.2,50_50,50,50,glasso
13.281548136804961,5.6,50_50,50,50,glasso
13.278168646024298,4.8,50_50,50,50,glasso
13.274522663323951,4.6,50_50,50,50,glasso
13.270750404405893,4.6,50_50,50,50,glasso
13.266854615153347,4.4,50_50,50,50,glasso
13.263028643974808,4,50_50,50,50,glasso
13.259137773841589,3.8,50_50,50,50,glasso
13.255092473603531,3.8,50_50,50,50,glasso
13.25090067086158,3.8,50_50,50,50,glasso
13.246602147813224,3.6,50_50,50,50,glasso
13.24223329892723,3.4,50_50,50,50,glasso
13.237758260336403,3.4,50_50,50,50,glasso
13.233142324633286,3.4,50_50,50,50,glasso
13.228424844479253,3.2,50_50,50,50,glasso
13.223662124459883,3,50_50,50,50,glasso
13.21877532984713,3,50_50,50,50,glasso
13.213824678252674,2.8,50_50,50,50,glasso
13.208772449519461,2.8,50_50,50,50,glasso
13.203589189364948,2.6,50_50,50,50,glasso
13.19855773332922,2.2,50_50,50,50,glasso
13.19352668645224,1.6,50_50,50,50,glasso
13.188687810228455,1.4,50_50,50,50,glasso
13.183754599708674,1.4,50_50,50,50,glasso
13.178692498999471,1.4,50_50,50,50,glasso
13.173502572070564,1.4,50_50,50,50,glasso
13.16822843191974,1,50_50,50,50,glasso
13.163024142192508,1,50_50,50,50,glasso
13.157694611230276,1,50_50,50,50,glasso
13.152240861974466,1,50_50,50,50,glasso
13.146663907466372,1,50_50,50,50,glasso
13.14096475073861,1,50_50,50,50,glasso
13.135144385004962,1,50_50,50,50,glasso
13.1292037937845,1,50_50,50,50,glasso
13.123143951023582,1,50_50,50,50,glasso
13.116965821216132,1,50_50,50,50,glasso
13.110670359521668,1,50_50,50,50,glasso
13.104258511881692,1,50_50,50,50,glasso
13.097731215134154,1,50_50,50,50,glasso
13.091168151465755,0.8,50_50,50,50,glasso
13.084598676628836,0.6,50_50,50,50,glasso
13.077997346952287,0.6,50_50,50,50,glasso
13.071313808788561,0.4,50_50,50,50,glasso
13.064627355758384,0.2,50_50,50,50,glasso
13.057896287912616,0.2,50_50,50,50,glasso
13.051055468010182,0.2,50_50,50,50,glasso
13.044105763203161,0.2,50_50,50,50,glasso
13.037048032510643,0.2,50_50,50,50,glasso
13.029883126916278,0.2,50_50,50,50,glasso
13.022611889464597,0.2,50_50,50,50,glasso
13.01523515535574,0.2,50_50,50,50,glasso
13.007753752038713,0.2,50_50,50,50,glasso
13.000168499303328,0.2,50_50,50,50,glasso
12.992480209370752,0.2,50_50,50,50,glasso
12.984689686982628,0.2,50_50,50,50,glasso
12.976797729488965,0.2,50_50,50,50,glasso
14.275481825896232,1224.6,100_50,100,50,glasso
14.451302709984923,1081,100_50,100,50,glasso
14.587241349264932,958.8,100_50,100,50,glasso
14.687567870867671,850.4,100_50,100,50,glasso
14.76173734237599,744.4,100_50,100,50,glasso
14.81214708763316,652.4,100_50,100,50,glasso
14.850846116549773,567.4,100_50,100,50,glasso
14.881857725308015,488,100_50,100,50,glasso
14.904080089854636,417.6,100_50,100,50,glasso
14.920879303356053,358.4,100_50,100,50,glasso
14.932997663689475,305,100_50,100,50,glasso
14.935832596321099,252.4,100_50,100,50,glasso
14.933057419741962,211.6,100_50,100,50,glasso
14.927697069445545,175,100_50,100,50,glasso
14.918129754023827,148,100_50,100,50,glasso
14.904494108495006,124.4,100_50,100,50,glasso
14.885573225800062,99,100_50,100,50,glasso
14.866507395426888,82,100_50,100,50,glasso
14.847915970458727,68,100_50,100,50,glasso
14.828939239365045,56.2,100_50,100,50,glasso
14.81057493927071,47.2,100_50,100,50,glasso
14.792844360707871,38.8,100_50,100,50,glasso
14.77535854793847,33,100_50,100,50,glasso
14.75743101090326,29.2,100_50,100,50,glasso
14.739546521721326,25.2,100_50,100,50,glasso
14.720882039087794,22.2,100_50,100,50,glasso
14.701446105775087,20.4,100_50,100,50,glasso
14.682962619758964,17,100_50,100,50,glasso
14.665820997553343,13.8,100_50,100,50,glasso
14.649473189699354,11.8,100_50,100,50,glasso
14.632331230516371,11,100_50,100,50,glasso
14.614827684751003,10.2,100_50,100,50,glasso
14.597369978826565,9,100_50,100,50,glasso
14.579603490433534,7.8,100_50,100,50,glasso
14.561887766358524,7,100_50,100,50,glasso
14.544739405227425,6.2,100_50,100,50,glasso
14.528413264742385,5.4,100_50,100,50,glasso
14.512453377399805,4.4,100_50,100,50,glasso
14.496937994815672,3.8,100_50,100,50,glasso
14.481833721301404,3.2,100_50,100,50,glasso
14.466478430119393,3.2,100_50,100,50,glasso
14.450718279220405,2.8,100_50,100,50,glasso
14.434473100059305,2.6,100_50,100,50,glasso
14.417928960424971,2.4,100_50,100,50,glasso
14.401304356033975,2.4,100_50,100,50,glasso
14.384321424461762,2.4,100_50,100,50,glasso
14.366985285468854,2.4,100_50,100,50,glasso
14.349300976678347,2.4,100_50,100,50,glasso
14.331298247345133,2.2,100_50,100,50,glasso
14.312964116645421,2.2,100_50,100,50,glasso
14.294296577397143,2.2,100_50,100,50,glasso
14.275302567725026,2,100_50,100,50,glasso
14.255989439357789,2,100_50,100,50,glasso
14.236357220326994,2,100_50,100,50,glasso
14.216410401122996,2,100_50,100,50,glasso
14.19615340221709,2,100_50,100,50,glasso
14.175590575513604,2,100_50,100,50,glasso
14.154820646542259,1.8,100_50,100,50,glasso
14.133966132784852,1.8,100_50,100,50,glasso
14.11281776758187,1.8,100_50,100,50,glasso
14.09137963780599,1.8,100_50,100,50,glasso
14.069655768014192,1.8,100_50,100,50,glasso
14.047650121603308,1.8,100_50,100,50,glasso
14.025366601939918,1.8,100_50,100,50,glasso
14.002809053465302,1.8,100_50,100,50,glasso
13.98007069736784,1.6,100_50,100,50,glasso
13.95733195894041,1.6,100_50,100,50,glasso
13.934329363261813,1.6,100_50,100,50,glasso
13.9110665296384,1.6,100_50,100,50,glasso
13.88754702369397,1.6,100_50,100,50,glasso
13.86383233872213,1.4,100_50,100,50,glasso
13.840085714709236,1.4,100_50,100,50,glasso
13.816091989403679,1.4,100_50,100,50,glasso
13.79190114250799,1.2,100_50,100,50,glasso
13.767553536000596,1.2,100_50,100,50,glasso
13.742968133043025,1.2,100_50,100,50,glasso
13.718148151205636,1.2,100_50,100,50,glasso
13.693096761603577,1.2,100_50,100,50,glasso
13.667817089706187,1.2,100_50,100,50,glasso
13.64231221612906,1.2,100_50,100,50,glasso
13.61658517740981,1.2,100_50,100,50,glasso
13.590638966767518,1.2,100_50,100,50,glasso
13.564476534846495,1.2,100_50,100,50,glasso
13.538100790448897,1.2,100_50,100,50,glasso
13.51151460122777,1.2,100_50,100,50,glasso
13.4849302542906,1,100_50,100,50,glasso
13.458412252501152,0.8,100_50,100,50,glasso
13.431729366841235,0.8,100_50,100,50,glasso
13.404845603146454,0.8,100_50,100,50,glasso
13.377763637476635,0.8,100_50,100,50,glasso
13.350486108748587,0.8,100_50,100,50,glasso
13.323015619353864,0.8,100_50,100,50,glasso
13.29535473576425,0.8,100_50,100,50,glasso
13.267505989124986,0.8,100_50,100,50,glasso
13.239471875836582,0.8,100_50,100,50,glasso
13.211254858124756,0.8,100_50,100,50,glasso
13.182857364599444,0.8,100_50,100,50,glasso
13.15428179080281,0.8,100_50,100,50,glasso
13.12553049974638,0.8,100_50,100,50,glasso
13.096605822437946,0.8,100_50,100,50,glasso
35.32313729252659,4949.8,50_100,50,100,glasso
35.32357108438775,4079.2,50_100,50,100,glasso
35.326786364893096,3350.6,50_100,50,100,glasso
35.33476257764198,2749.2,50_100,50,100,glasso
35.345771220981526,2300.8,50_100,50,100,glasso
35.36107444506386,1991,50_100,50,100,glasso
35.37836614927661,1736.6,50_100,50,100,glasso
35.391737763940824,1521.8,50_100,50,100,glasso
35.40458932032402,1349,50_100,50,100,glasso
35.41815380351379,1198.4,50_100,50,100,glasso
35.42975327191256,1061.8,50_100,50,100,glasso
35.442165279093345,932.2,50_100,50,100,glasso
35.453357275546004,823.6,50_100,50,100,glasso
35.46450031058726,712.6,50_100,50,100,glasso
35.477779330054666,623.6,50_100,50,100,glasso
35.49161752193724,545.8,50_100,50,100,glasso
35.50497155690692,476.4,50_100,50,100,glasso
35.515933891057344,412.2,50_100,50,100,glasso
35.52764822670769,356.2,50_100,50,100,glasso
35.540373009611,313,50_100,50,100,glasso
35.55203640901712,266.8,50_100,50,100,glasso
35.56211333143443,227.2,50_100,50,100,glasso
35.571215015297575,198.4,50_100,50,100,glasso
35.580179844248576,174.4,50_100,50,100,glasso
35.58797808971819,154,50_100,50,100,glasso
35.594663781855,135.2,50_100,50,100,glasso
35.60067100950393,116,50_100,50,100,glasso
35.60569181704214,101.6,50_100,50,100,glasso
35.61170273503315,87.2,50_100,50,100,glasso
35.617574364032734,76.4,50_100,50,100,glasso
35.62362623463692,69,50_100,50,100,glasso
35.62934951637464,60.4,50_100,50,100,glasso
35.634826015746334,54.6,50_100,50,100,glasso
35.64007770050743,48,50_100,50,100,glasso
35.644595274558945,43,50_100,50,100,glasso
35.64886227649946,39.6,50_100,50,100,glasso
35.65320424361311,35.4,50_100,50,100,glasso
35.65738208477816,32,50_100,50,100,glasso
35.66149102681406,29,50_100,50,100,glasso
35.66524197455726,26,50_100,50,100,glasso
35.66861975423611,22.8,50_100,50,100,glasso
35.6716927922505,20.8,50_100,50,100,glasso
35.6748241698653,19.8,50_100,50,100,glasso
35.67791130240685,17.6,50_100,50,100,glasso
35.68066164017289,15.4,50_100,50,100,glasso
35.683381676982634,13.6,50_100,50,100,glasso
35.685945441683884,11.4,50_100,50,100,glasso
35.68823834121679,10.4,50_100,50,100,glasso
35.69052430388307,10.2,50_100,50,100,glasso
35.69276453595742,9.6,50_100,50,100,glasso
35.694952931278365,9,50_100,50,100,glasso
35.69717628666284,8.4,50_100,50,100,glasso
35.69939607106698,8,50_100,50,100,glasso
35.70157147966503,8,50_100,50,100,glasso
35.70360559710666,7.6,50_100,50,100,glasso
35.7054966881785,7,50_100,50,100,glasso
35.70733459712196,6.4,50_100,50,100,glasso
35.70911641065865,6,50_100,50,100,glasso
35.71094982069156,5.2,50_100,50,100,glasso
35.71277639085858,4.8,50_100,50,100,glasso
35.71456963018818,4.4,50_100,50,100,glasso
35.716317004474845,4.4,50_100,50,100,glasso
35.71799069521089,4.2,50_100,50,100,glasso
35.719609387756044,4.2,50_100,50,100,glasso
35.721171238031324,4,50_100,50,100,glasso
35.72267774126558,4,50_100,50,100,glasso
35.72416842616848,3.6,50_100,50,100,glasso
35.72565867131125,3.4,50_100,50,100,glasso
35.72711256403443,3,50_100,50,100,glasso
35.728507400681146,3,50_100,50,100,glasso
35.72985207623594,2.8,50_100,50,100,glasso
35.73114816918152,2.8,50_100,50,100,glasso
35.73239353160143,2.8,50_100,50,100,glasso
35.73358832280791,2.8,50_100,50,100,glasso
35.734755536350384,2.6,50_100,50,100,glasso
35.73588045003138,2.6,50_100,50,100,glasso
35.73701044037825,2.4,50_100,50,100,glasso
35.738118612575505,2.4,50_100,50,100,glasso
35.73912275070822,1.6,50_100,50,100,glasso
35.740055329980756,1.4,50_100,50,100,glasso
35.740939367338854,1.4,50_100,50,100,glasso
35.74177420767248,1.4,50_100,50,100,glasso
35.74256000402311,1.4,50_100,50,100,glasso
35.7432969088589,1.4,50_100,50,100,glasso
35.74398507407733,1.4,50_100,50,100,glasso
35.74463708923215,1,50_100,50,100,glasso
35.74526615515997,1,50_100,50,100,glasso
35.74584687124647,1,50_100,50,100,glasso
35.74637938721179,1,50_100,50,100,glasso
35.746863852218645,1,50_100,50,100,glasso
35.747300414874886,1,50_100,50,100,glasso
35.74768922323579,1,50_100,50,100,glasso
35.748030424807105,1,50_100,50,100,glasso
35.74832416654741,1,50_100,50,100,glasso
35.74857059487042,1,50_100,50,100,glasso
35.748769855648064,1,50_100,50,100,glasso
35.74892209421235,1,50_100,50,100,glasso
35.74902745535847,1,50_100,50,100,glasso
35.749086083346874,1,50_100,50,100,glasso
35.749098121905995,1,50_100,50,100,glasso
35.10217480047787,4949.8,100_100,100,100,glasso
35.194464444678175,4343.2,100_100,100,100,glasso
35.27103138361003,3777.2,100_100,100,100,glasso
35.33280701599944,3255,100_100,100,100,glasso
35.3782763113563,2790.8,100_100,100,100,glasso
35.404167635076575,2362.2,100_100,100,100,glasso
35.43193392280018,1986.2,100_100,100,100,glasso
35.46096606830353,1676,100_100,100,100,glasso
35.48867939047413,1414.2,100_100,100,100,glasso
35.509753470022375,1188.2,100_100,100,100,glasso
35.52676452002558,994.6,100_100,100,100,glasso
35.543548815427854,830.2,100_100,100,100,glasso
35.556249899717166,690,100_100,100,100,glasso
35.56740930158204,571,100_100,100,100,glasso
35.57849106204817,472,100_100,100,100,glasso
35.58447647521972,396.4,100_100,100,100,glasso
35.587249890394524,335.2,100_100,100,100,glasso
35.58850130471812,277.2,100_100,100,100,glasso
35.58774142553038,237.8,100_100,100,100,glasso
35.586072532820694,196,100_100,100,100,glasso
35.58448899115195,168.6,100_100,100,100,glasso
35.58214033480328,142.2,100_100,100,100,glasso
35.57999432309706,118,100_100,100,100,glasso
35.57795175661325,100.6,100_100,100,100,glasso
35.576744511179065,86.4,100_100,100,100,glasso
35.57452805138189,73.2,100_100,100,100,glasso
35.5715102422443,63.8,100_100,100,100,glasso
35.56816360663246,59.2,100_100,100,100,glasso
35.56529875881945,50.8,100_100,100,100,glasso
35.56259323207864,44.4,100_100,100,100,glasso
35.5603676658259,39.6,100_100,100,100,glasso
35.558327339936156,34.8,100_100,100,100,glasso
35.55590306730404,31.8,100_100,100,100,glasso
35.55345857236762,27.8,100_100,100,100,glasso
35.550801315131125,23.6,100_100,100,100,glasso
35.54784439724694,21.2,100_100,100,100,glasso
35.54474254544996,19,100_100,100,100,glasso
35.54149666240146,17.4,100_100,100,100,glasso
35.53803611933858,15.8,100_100,100,100,glasso
35.534425813503134,14.6,100_100,100,100,glasso
35.530636396434495,13.8,100_100,100,100,glasso
35.52669028201126,13,100_100,100,100,glasso
35.52267451859874,12.6,100_100,100,100,glasso
35.51843907886524,11,100_100,100,100,glasso
35.51391364162682,9.8,100_100,100,100,glasso
35.50938004316854,9.6,100_100,100,100,glasso
35.5046635979531,9,100_100,100,100,glasso
35.49982654816245,8.4,100_100,100,100,glasso
35.49487958229739,8,100_100,100,100,glasso
35.489829934912336,6.8,100_100,100,100,glasso
35.48466968076372,6.2,100_100,100,100,glasso
35.479306662810735,6,100_100,100,100,glasso
35.47387456151859,5.6,100_100,100,100,glasso
35.46857860731785,5.4,100_100,100,100,glasso
35.46307340928605,5.2,100_100,100,100,glasso
35.45740585464075,5,100_100,100,100,glasso
35.45164615120743,4.8,100_100,100,100,glasso
35.44575215951154,4.2,100_100,100,100,glasso
35.4397023051149,4,100_100,100,100,glasso
35.4335750748926,3.8,100_100,100,100,glasso
35.4273438971297,3.8,100_100,100,100,glasso
35.42119169584992,3.2,100_100,100,100,glasso
35.41489727718629,3.2,100_100,100,100,glasso
35.408600161503216,2.8,100_100,100,100,glasso
35.40218828354084,2.8,100_100,100,100,glasso
35.395620229542295,2.8,100_100,100,100,glasso
35.38890476363355,2.6,100_100,100,100,glasso
35.38203588304905,2.6,100_100,100,100,glasso
35.375013635501055,2.6,100_100,100,100,glasso
35.36783893659063,2.6,100_100,100,100,glasso
35.3605126956122,2.6,100_100,100,100,glasso
35.35303581560657,2.6,100_100,100,100,glasso
35.345409193413836,2.6,100_100,100,100,glasso
35.337633719725446,2.6,100_100,100,100,glasso
35.329712758514034,2.4,100_100,100,100,glasso
35.32164982075892,2.4,100_100,100,100,glasso
35.31368814856873,2.2,100_100,100,100,glasso
35.30558502595067,2,100_100,100,100,glasso
35.297412071430436,2,100_100,100,100,glasso
35.289064228727575,1.8,100_100,100,100,glasso
35.28056130322163,1.8,100_100,100,100,glasso
35.271915968813545,1.8,100_100,100,100,glasso
35.26312906371458,1.8,100_100,100,100,glasso
35.25420142048234,1.8,100_100,100,100,glasso
35.245133866067754,1.8,100_100,100,100,glasso
35.23592722186087,1.8,100_100,100,100,glasso
35.22658230373677,1.8,100_100,100,100,glasso
35.217099922101056,1.8,100_100,100,100,glasso
35.20748088193429,1.8,100_100,100,100,glasso
35.19772598283675,1.8,100_100,100,100,glasso
35.18791369531432,1.6,100_100,100,100,glasso
35.1780349603753,1.4,100_100,100,100,glasso
35.168176110847,1.2,100_100,100,100,glasso
35.158222669246456,1.2,100_100,100,100,glasso
35.148136931597804,1.2,100_100,100,100,glasso
35.137919665572156,1.2,100_100,100,100,glasso
35.12757163376815,1.2,100_100,100,100,glasso
35.11709359375288,1.2,100_100,100,100,glasso
35.10648807544942,1,100_100,100,100,glasso
35.09591900196482,0.6,100_100,100,100,glasso
35.26903495303428,4950,200_100,200,100,glasso
35.48965983499868,3764.2,200_100,200,100,glasso
35.610128418792556,2734.8,200_100,200,100,glasso
35.67485385708541,1923.6,200_100,200,100,glasso
35.706087273012116,1292.6,200_100,200,100,glasso
35.72241736335492,861.2,200_100,200,100,glasso
35.72142648913569,564.6,200_100,200,100,glasso
35.71246536483895,361.8,200_100,200,100,glasso
35.69192104377155,229.2,200_100,200,100,glasso
35.668595091554806,147.6,200_100,200,100,glasso
35.64138856266019,101.2,200_100,200,100,glasso
35.617166847118085,68.6,200_100,200,100,glasso
35.59309007272907,47.4,200_100,200,100,glasso
35.57089025047176,35,200_100,200,100,glasso
35.55007072871303,25.2,200_100,200,100,glasso
35.529276969475504,19,200_100,200,100,glasso
35.508433800915505,13,200_100,200,100,glasso
35.48690895585818,11,200_100,200,100,glasso
35.46508207522841,8.4,200_100,200,100,glasso
35.44385090761159,7.8,200_100,200,100,glasso
35.4219553978177,7,200_100,200,100,glasso
35.39950518861536,6,200_100,200,100,glasso
35.37602536424008,5.8,200_100,200,100,glasso
35.35156045169338,5.6,200_100,200,100,glasso
35.3262051025063,5.4,200_100,200,100,glasso
35.29998469005897,5.2,200_100,200,100,glasso
35.27320884299763,4.8,200_100,200,100,glasso
35.24554724147264,4.6,200_100,200,100,glasso
35.21715293549157,3.8,200_100,200,100,glasso
35.18894214119618,3.4,200_100,200,100,glasso
35.160150696972664,3.2,200_100,200,100,glasso
35.13073645190458,3.2,200_100,200,100,glasso
35.100492220408285,3.2,200_100,200,100,glasso
35.0694300822173,3.2,200_100,200,100,glasso
35.037561921419,3.2,200_100,200,100,glasso
35.00489943026354,3.2,200_100,200,100,glasso
34.97145411288456,3.2,200_100,200,100,glasso
34.937443408332925,2.8,200_100,200,100,glasso
34.902984045341135,2.8,200_100,200,100,glasso
34.868127072956476,2.4,200_100,200,100,glasso
34.83356918823298,2,200_100,200,100,glasso
34.79850179705553,2,200_100,200,100,glasso
34.76270784090983,2,200_100,200,100,glasso
34.72619762752862,2,200_100,200,100,glasso
34.68898130381905,2,200_100,200,100,glasso
34.6510688588699,2,200_100,200,100,glasso
34.61247012689156,2,200_100,200,100,glasso
34.573194790091065,2,200_100,200,100,glasso
34.53345080332608,1.6,200_100,200,100,glasso
34.493767930754096,1.6,200_100,200,100,glasso
34.45345875506059,1.4,200_100,200,100,glasso
34.412638044512434,1.4,200_100,200,100,glasso
34.37118243573793,1.4,200_100,200,100,glasso
34.32911000145986,1.2,200_100,200,100,glasso
34.286864035037546,1,200_100,200,100,glasso
34.2442147938344,1,200_100,200,100,glasso
34.20096257810904,1,200_100,200,100,glasso
34.1571157257362,1,200_100,200,100,glasso
34.11268245029696,1,200_100,200,100,glasso
34.06767084328803,1,200_100,200,100,glasso
34.022088876284215,1,200_100,200,100,glasso
33.97594440305588,1,200_100,200,100,glasso
33.92932336350942,0.8,200_100,200,100,glasso
33.88223727036555,0.8,200_100,200,100,glasso
33.834610950033394,0.8,200_100,200,100,glasso
33.78645180671091,0.8,200_100,200,100,glasso
33.73776713674247,0.8,200_100,200,100,glasso
33.688564130486405,0.8,200_100,200,100,glasso
33.63884987414257,0.8,200_100,200,100,glasso
33.58863135154369,0.8,200_100,200,100,glasso
33.53809882184617,0.6,200_100,200,100,glasso
33.487097043501514,0.6,200_100,200,100,glasso
33.43567275845131,0.4,200_100,200,100,glasso
33.383906003970196,0.4,200_100,200,100,glasso
33.33174390693919,0.2,200_100,200,100,glasso
33.27918619361495,0.2,200_100,200,100,glasso
33.226168296092325,0.2,200_100,200,100,glasso
33.17269644475392,0.2,200_100,200,100,glasso
33.11877678222703,0.2,200_100,200,100,glasso
33.064415364845246,0.2,200_100,200,100,glasso
33.00968016756315,0,200_100,200,100,glasso
32.95456847092984,0,200_100,200,100,glasso
32.89903218887471,0,200_100,200,100,glasso
32.84307704738964,0,200_100,200,100,glasso
32.78670869308224,0,200_100,200,100,glasso
32.72993269447359,0,200_100,200,100,glasso
32.67275454327064,0,200_100,200,100,glasso
32.615179655614696,0,200_100,200,100,glasso
32.55721337330525,0,200_100,200,100,glasso
32.49886096500114,0,200_100,200,100,glasso
32.44012762739827,0,200_100,200,100,glasso
32.381018486385294,0,200_100,200,100,glasso
32.32153859817727,0,200_100,200,100,glasso
32.26169295042804,0,200_100,200,100,glasso
32.20148646332155,0,200_100,200,100,glasso
32.140923990642776,0,200_100,200,100,glasso
32.08001032082871,0,200_100,200,100,glasso
32.01875017799948,0,200_100,200,100,glasso
31.957148222970797,0,200_100,200,100,glasso
31.895209054247072,0,200_100,200,100,glasso
28.11122871348049,19897,100_200,100,200,glasso
28.291186111943563,12397,100_200,100,200,glasso
28.45120496517807,10466,100_200,100,200,glasso
28.59546865106705,9631.4,100_200,100,200,glasso
28.731344639467665,8929,100_200,100,200,glasso
28.85642091732806,8295.4,100_200,100,200,glasso
28.97201099973507,7682.6,100_200,100,200,glasso
29.071388515242752,7108.2,100_200,100,200,glasso
29.15718140881454,6592.2,100_200,100,200,glasso
29.232775318629564,6082.8,100_200,100,200,glasso
