p,n,DC,glasso,SCAD,adapt,n_p
200,400,0.17699999999967986,0.059000000001105946,0.03499999999985448,0.01299999999901047,400_200
200,400,0.16999999999825377,0.040000000000873115,0.0319999999992433,0.011999999998806743,400_200
200,400,0.17400000000270666,0.056000000000494765,0.03499999999985448,0.011999999998806743,400_200
200,400,0.17599999999947613,0.056000000000494765,0.03600000000005821,0.011999999998806743,400_200
200,400,0.17100000000209548,0.043000000001484295,0.03499999999985448,0.010999999998603016,400_200
200,400,0.17599999999947613,0.05699999999706051,0.03600000000005821,0.011000000002240995,400_200
200,400,0.16999999999825377,0.04200000000128057,0.03299999999944703,0.016999999999825377,400_200
200,400,0.17700000000331784,0.04100000000107684,0.0319999999992433,0.012000000002444722,400_200
400,400,1.2299999999995634,0.3099999999976717,0.22700000000259024,0.0779999999977008,400_400
400,400,1.2400000000016007,0.3370000000031723,0.24899999999979627,0.0779999999977008,400_400
400,400,1.2409999999981665,0.3120000000017171,0.25600000000122236,0.07699999999749707,400_400
400,400,1.2469999999993888,0.31199999999807915,0.25900000000183354,0.07800000000133878,400_400
400,400,1.2360000000007858,0.3100000000013097,0.227999999999156,0.0819999999985157,400_400
400,400,1.2409999999981665,0.31199999999807915,0.2360000000007858,0.07700000000113505,400_400
400,400,1.2710000000006403,0.3110000000015134,0.2559999999975844,0.07700000000113505,400_400
400,400,1.2340000000003783,0.3110000000015134,0.23400000000037835,0.07899999999790452,400_400
400,400,1.239000000001397,0.31199999999807915,0.23099999999976717,0.08200000000215368,400_400
400,400,1.2559999999975844,0.31300000000192085,0.2529999999969732,0.07800000000133878,400_400
800,400,7.35399999999936,2.297000000002299,1.6189999999987776,1.0349999999998545,400_800
800,400,7.4210000000020955,2.291000000001077,1.6270000000004075,0.5579999999972642,400_800
800,400,7.449000000000524,2.3060000000004948,1.635999999998603,0.555000000000291,400_800
800,400,7.521999999997206,2.3110000000015134,2.105999999999767,0.5540000000000873,400_800
800,400,7.587999999999738,2.3250000000007276,1.6539999999986321,0.5679999999993015,400_800
800,400,7.645000000000437,2.349999999998545,1.673000000002503,0.5579999999972642,400_800
800,400,7.890999999999622,2.2819999999992433,1.636000000002241,0.5540000000000873,400_800
800,400,8.30000000000291,2.3029999999998836,1.6120000000009895,0.5730000000003201,400_800
800,400,7.929999999996653,2.334999999999127,1.620999999999185,0.5610000000015134,400_800
800,400,7.6490000000012515,2.3369999999995343,1.6529999999984284,0.5509999999994761,400_800
100,50,0.026999999998224666,0.007000000001426088,0.005000000001018634,0.001999999996769475,50_100
100,50,0.02600000000165892,0.007999999997991836,0.005000000001018634,0.0020000000004074536,50_100
100,50,0.027999999998428393,0.008000000001629815,0.005000000001018634,0.0030000000006111804,50_100
100,50,0.0319999999992433,0.007999999997991836,0.006000000001222361,0.0020000000004074536,50_100
100,50,0.02600000000165892,0.005999999997584382,0.005000000001018634,0.0020000000004074536,50_100
100,50,0.026999999998224666,0.008000000001629815,0.005999999997584382,0.0020000000004074536,50_100
100,50,0.020000000000436557,0.004000000000814907,0.004000000000814907,0.001999999996769475,50_100
100,50,0.021000000000640284,0.006000000001222361,0.005000000001018634,0.001999999996769475,50_100
100,50,0.024000000001251465,0.006999999997788109,0.005000000001018634,0.0010000000002037268,50_100
100,50,0.02500000000145519,0.004999999997380655,0.004000000000814907,0.0020000000004074536,50_100
100,100,0.0319999999992433,0.007000000001426088,0.005999999997584382,0.0020000000004074536,100_100
100,100,0.027000000001862645,0.006999999997788109,0.005000000001018634,0.0020000000004074536,100_100
100,100,0.02600000000165892,0.006999999997788109,0.005000000001018634,0.007000000001426088,100_100
100,100,0.026999999998224666,0.008000000001629815,0.0039999999971769284,0.0020000000004074536,100_100
100,100,0.02600000000165892,0.008000000001629815,0.004999999997380655,0.0020000000004074536,100_100
100,100,0.026999999998224666,0.008000000001629815,0.004000000000814907,0.001999999996769475,100_100
100,100,0.02599999999802094,0.007000000001426088,0.004999999997380655,0.0020000000004074536,100_100
100,100,0.02500000000145519,0.007000000001426088,0.004000000000814907,0.0020000000004074536,100_100
100,100,0.026999999998224666,0.007000000001426088,0.005999999997584382,0.0020000000004074536,100_100
100,100,0.0319999999992433,0.007000000001426088,0.004000000000814907,0.0020000000004074536,100_100
100,200,0.02899999999863212,0.008999999998195563,0.006000000001222361,0.0030000000006111804,200_100
100,200,0.026999999998224666,0.008000000001629815,0.004999999997380655,0.0020000000004074536,200_100
100,200,0.027999999998428393,0.007000000001426088,0.006000000001222361,0.0020000000004074536,200_100
100,200,0.027000000001862645,0.006999999997788109,0.005000000001018634,0.0020000000004074536,200_100
100,200,0.027999999998428393,0.008000000001629815,0.005999999997584382,0.0020000000004074536,200_100
100,200,0.027000000001862645,0.006999999997788109,0.005000000001018634,0.0020000000004074536,200_100
100,200,0.02600000000165892,0.007000000001426088,0.004999999997380655,0.0020000000004074536,200_100
100,200,0.02899999999863212,0.007000000001426088,0.006000000001222361,0.0020000000004074536,200_100
100,200,0.03299999999944703,0.008000000001629815,0.005000000001018634,0.001999999996769475,200_100
100,200,0.02600000000165892,0.007999999997991836,0.004000000000814907,0.0020000000004074536,200_100
400,200,1.014999999999418,0.30799999999726424,0.2139999999999418,0.08600000000296859,200_400
400,200,1.2550000000010186,0.3099999999976717,0.22899999999935972,0.07700000000113505,200_400
400,200,1.007000000001426,0.31199999999807915,0.2180000000007567,0.07700000000113505,200_400
400,200,1.2439999999987776,0.3110000000015134,0.22899999999935972,0.07699999999749707,200_400
400,200,0.9979999999995925,0.8359999999993306,0.2220000000015716,0.0790000000015425,200_400
400,200,1.0010000000002037,0.3080000000009022,0.2220000000015716,0.07699999999749707,200_400
400,200,1.0080000000016298,0.3070000000006985,0.216999999996915,0.07700000000113505,200_400
400,200,1.0099999999983993,0.3080000000009022,0.21299999999973807,0.07699999999749707,200_400
400,200,1.0100000000020373,0.30899999999746797,0.2139999999999418,0.07800000000133878,200_400
400,200,1.2510000000002037,0.3129999999982829,0.24699999999938882,0.08200000000215368,200_400
400,400,1.246000000002823,0.3099999999976717,0.22899999999935972,0.08000000000174623,400_400
400,400,1.2510000000002037,0.3250000000007276,0.24499999999898137,0.0790000000015425,400_400
400,400,1.2480000000032305,0.3120000000017171,0.24699999999938882,0.07800000000133878,400_400
400,400,1.2560000000012224,0.31199999999807915,0.2459999999991851,0.08300000000235741,400_400
400,400,1.2339999999967404,0.3110000000015134,0.2249999999985448,0.07600000000093132,400_400
400,400,1.2399999999979627,0.3100000000013097,0.25799999999799184,0.07400000000052387,400_400
400,400,1.2439999999987776,0.3100000000013097,0.24399999999877764,0.0779999999977008,400_400
400,400,1.235000000000582,0.3110000000015134,0.22899999999935972,0.0819999999985157,400_400
400,400,1.734999999996944,0.3110000000015134,0.23099999999976717,0.08699999999953434,400_400
400,400,1.2630000000026484,0.3129999999982829,0.2510000000002037,0.0819999999985157,400_400
400,800,1.3139999999984866,0.31499999999869033,0.22600000000238651,0.07699999999749707,800_400
400,800,1.2529999999969732,0.3120000000017171,0.24899999999979627,0.07400000000052387,800_400
400,800,1.2510000000002037,0.31599999999889405,0.25,0.09200000000055297,800_400
400,800,1.2559999999975844,0.3110000000015134,0.24799999999959255,0.09400000000096043,800_400
400,800,1.0129999999990105,0.30900000000110595,0.22899999999935972,0.07700000000113505,800_400
400,800,1.2419999999983702,0.30900000000110595,0.22299999999813735,0.08000000000174623,800_400
400,800,1.2400000000016007,0.3110000000015134,0.24799999999959255,0.07600000000093132,800_400
400,800,1.2479999999995925,0.3129999999982829,0.22599999999874854,0.07800000000133878,800_400
400,800,1.2479999999995925,0.3120000000017171,0.22299999999813735,0.0819999999985157,800_400
400,800,1.271999999997206,0.43000000000029104,0.25200000000040745,0.07600000000093132,800_400
