accuracy,recall,precision,F_measure,num_edge,n_p,n,p,model
0.8350251256281407,1,0.009055236945366738,0.017947950942267425,3313,400_200,400,200,glasso
0.8114572864321608,1,0.007932310946589107,0.015739769150052468,3782,400_200,400,200,glasso
0.8348743718592965,1,0.009047044632086852,0.017931858936043037,3316,400_200,400,200,glasso
0.8093467336683418,1,0.007845188284518828,0.015568240788790867,3824,400_200,400,200,glasso
0.8368341708542714,1,0.0091547146780592,0.018143332325370423,3277,400_200,400,200,glasso
0.809497487437186,1,0.007851347814708191,0.015580368735393403,3821,400_200,400,200,glasso
0.8098994974874372,1,0.007867820613690008,0.0156128024980484,3813,400_200,400,200,glasso
0.8812060301507537,1,0.012531328320802004,0.024752475247524754,2394,400_200,400,200,glasso
0.8074874371859296,1,0.00777000777000777,0.015420200462606013,3861,400_200,400,200,glasso
0.8315577889447237,1,0.008870490833826138,0.017584994138335287,3382,400_200,400,200,glasso
0.807889447236181,1,0.007786140669608098,0.015451970126191091,3853,400_200,400,200,glasso
0.8082914572864321,1,0.007802340702210663,0.015483870967741934,3845,400_200,400,200,glasso
0.7814070351758794,1,0.00684931506849315,0.013605442176870748,4380,400_200,400,200,glasso
0.9618671679197995,0.9333333333333333,0.009123492994460736,0.0180703452726686,3069,200_400,200,400,glasso
0.9996365914786968,0.03333333333333333,1,0.06451612903225806,1,200_400,200,400,glasso
0.999624060150376,0,NA,NA,0,200_400,200,400,glasso
0.9504761904761905,0.9333333333333333,0.007038712921065862,0.013972055888223554,3978,200_400,200,400,glasso
0.9357268170426065,0.9,0.005239666213856006,0.010418676442214933,5153,200_400,200,400,glasso
0.9360651629072682,1,0.005845674201091193,0.01162340178225494,5132,200_400,200,400,glasso
0.999624060150376,0,NA,NA,0,200_400,200,400,glasso
0.9368421052631579,0.9666666666666667,0.005722178374112076,0.011377010592389174,5068,200_400,200,400,glasso
0.9620050125313283,0.9666666666666667,0.009477124183006535,0.01877022653721683,3060,200_400,200,400,glasso
0.9504385964912281,0.9333333333333333,0.007033408691283597,0.013961605584642234,3981,200_400,200,400,glasso
0.9432706766917294,1,0.0065832784726793945,0.013080444735120995,4557,200_400,200,400,glasso
0.9620050125313283,1,0.009797517962116264,0.019404915912031046,3062,200_400,200,400,glasso
0.9438471177944863,1,0.006650410108623365,0.013212948689715922,4511,200_400,200,400,glasso
0.9616791979949875,1,0.009715025906735751,0.01924310455420141,3088,200_400,200,400,glasso
0.9362531328320802,1,0.00586281024037522,0.011657276083155236,5117,200_400,200,400,glasso
0.9359649122807018,0.9666666666666667,0.0056442195406773065,0.011222910216718267,5138,200_400,200,400,glasso
0.9787218045112782,1,0.017361111111111112,0.034129692832764506,1728,200_400,200,400,glasso
0.999624060150376,0,NA,NA,0,200_400,200,400,glasso
0.943671679197995,1,0.0066298342541436465,0.013172338090010978,4525,200_400,200,400,glasso
0.943546365914787,1,0.006615214994487321,0.013143483023001095,4535,200_400,200,400,glasso
0.9710401002506266,0.8666666666666667,0.011144449207029576,0.022005924672027086,2333,200_400,200,400,glasso
0.9620426065162907,0.8333333333333334,0.008199409642505739,0.016239038648911984,3049,200_400,200,400,glasso
